Date,ATHENS GENERAL INDEX,LAMDA,JUMBO,MYTILINAIOS,AEGEAN,OTE,OPAP,TERNA,DEH,TPEIRAIWS,ETE,EUROBANK,ALPHA
12/07/2018,752.4,5.837,12.409,7.7164,7.6472,9.4958,7.9816,4.6309,1.863,2.712,2.594,0.8352,1.943
11/07/2018,746.7,5.6958,12.409,7.7164,7.5541,9.5965,7.994,4.6399,1.84,2.77,2.57,0.8233,1.882
10/07/2018,755.33,5.7899,12.2822,7.7716,7.6286,9.7613,8.1176,4.6579,1.88,2.77,2.59,0.8481,1.896
09/07/2018,749.75,5.7711,12.4452,7.7808,7.8798,9.6331,7.9528,4.6669,1.936,2.762,2.604,0.8342,1.877
06/07/2018,747.04,5.7334,12.1554,7.7348,7.7402,9.4958,7.8621,4.6489,1.93,2.75,2.602,0.8431,1.9
05/07/2018,748.57,5.7522,12.4814,7.6427,7.61,9.6148,7.9281,4.6759,1.826,2.76,2.696,0.853,1.9
04/07/2018,744.41,5.7428,12.4452,7.6611,7.3774,9.3401,7.7797,4.6759,1.803,2.75,2.694,0.8441,1.878
03/07/2018,745.91,5.7899,12.6264,7.79,7.4797,9.4591,7.6643,4.6399,1.81,2.784,2.656,0.8481,1.9
02/07/2018,748.21,5.724,12.5358,7.9097,7.6286,9.4866,7.8044,4.6129,1.825,2.81,2.634,0.858,1.9
29/06/2018,757.57,5.8087,12.7894,7.9097,7.8611,9.7064,7.9775,4.4331,1.852,2.92,2.63,0.8877,1.915
28/06/2018,748.03,5.7334,12.4271,7.8176,7.8332,9.6056,7.825,4.4761,1.877,2.836,2.6,0.8679,1.89
27/06/2018,767.91,5.8558,12.5358,7.9926,7.8518,9.6854,7.9693,4.5708,1.95,2.91,2.67,0.9096,1.95
26/06/2018,768.89,5.8746,12.2278,7.9926,7.9263,9.5702,7.9693,4.5364,1.939,3,2.714,0.9195,1.99
25/06/2018,777.08,5.9311,11.9199,7.9558,8.0007,9.5436,7.788,4.5192,2.012,3.1,2.85,0.9522,2.06
22/06/2018,771.18,5.9405,11.9199,7.8545,8.0472,9.3398,7.7468,4.502,1.94,3.046,2.8,0.9423,2
21/06/2018,772.89,6.0253,12.0467,8.011,8.2333,9.0828,7.722,4.502,2.07,3.04,2.858,0.9572,1.96
20/06/2018,765.89,5.7711,11.9561,8.0018,8.0472,9.0385,7.6643,4.4503,2.05,3.014,2.786,0.9225,1.912
19/06/2018,766.13,5.7428,12.1373,8.0018,8.1775,9.0917,7.8209,4.4159,1.965,2.962,2.74,0.9364,1.91
18/06/2018,770.91,5.7899,12.3909,8.1031,8.1402,9.1803,7.9693,4.4331,1.893,3.046,2.72,0.9487,1.91
15/06/2018,763.45,5.6958,12.101,8.186,8.2891,8.9499,7.994,4.39,1.926,2.94,2.678,0.9185,1.83
14/06/2018,778.71,5.9876,12.4996,8.2228,8.103,9.2246,7.9858,4.3384,1.962,3.09,2.88,0.9889,1.95
13/06/2018,769.68,5.9217,12.6445,8.2596,8.1868,9.2778,7.994,4.3728,1.948,3,2.726,0.9656,1.867
12/06/2018,762.43,5.837,12.8256,8.3057,8.1402,9.1715,7.9528,4.39,1.915,2.852,2.6,0.9274,1.832
11/06/2018,758.96,5.7993,12.9706,8.2596,8.0286,9.1271,7.8621,4.347,1.903,2.83,2.61,0.923,1.844
08/06/2018,773.06,5.9311,13.1336,8.2688,8.1961,9.1094,7.9528,4.4073,1.955,2.778,2.65,0.9324,1.86
07/06/2018,778.62,5.8935,13.1336,8.3577,8.0472,8.9854,7.9281,4.4417,2.01,2.904,2.778,0.9304,1.911
06/06/2018,781.05,5.8558,12.9343,8.1888,8.1123,9.1892,7.9075,4.4159,2.052,2.87,2.828,0.9473,1.965
05/06/2018,789.32,5.9217,13.1336,8.2066,8.3356,9.4373,7.9281,4.4503,2.13,2.92,2.85,0.9621,1.98
04/06/2018,778.57,5.7993,13.0249,8.1799,8.0472,9.2335,7.8539,4.39,2.154,2.81,2.79,0.9597,1.968
01/06/2018,776.77,5.8181,12.8075,8.1355,8.0937,9.393,7.788,4.347,2.06,2.75,2.808,0.9621,1.95
31/05/2018,755.85,5.6581,12.4452,8.0732,8.0472,9.0828,7.5819,4.2351,2.01,2.534,2.694,0.8927,1.831
30/05/2018,749.28,5.7052,12.3909,8.0821,7.7402,8.9499,7.6149,4.304,2.016,2.386,2.612,0.8382,1.87
29/05/2018,738.08,5.564,11.9742,8.0466,7.6844,8.9499,7.5778,4.2997,2,2.3,2.61,0.7886,1.8
25/05/2018,755.63,5.7146,12.6445,8.2333,7.9449,9.4727,7.6685,4.3814,2.06,2.4,2.65,0.8134,1.8
24/05/2018,770.89,5.7334,12.7169,8.2955,8.0658,9.5791,7.8621,4.4761,2.08,2.6,2.726,0.8808,1.89
23/05/2018,784.93,5.9311,12.6445,8.2866,8.1868,9.5525,7.8704,4.4331,2.152,2.74,2.8,0.9155,1.955
22/05/2018,797.65,5.9782,12.8438,8.5356,8.0937,9.6588,7.8951,4.4331,2.2,2.9,2.9,0.9423,2
21/05/2018,784.46,5.9688,12.409,8.4733,8.0937,9.393,7.9281,4.39,2.222,2.684,2.824,0.8927,1.991
18/05/2018,782.8,5.9311,12.6083,8.5356,8.0762,9.393,7.6355,4.3642,2.15,2.75,2.824,0.8977,2
17/05/2018,786.2,5.9594,12.8438,8.3933,8.085,9.5702,7.6108,4.39,2.142,2.8,2.84,0.9076,2.044
16/05/2018,787.9,5.8558,13.043,8.2422,8.0325,9.5702,7.619,4.39,2.084,2.74,2.85,0.9259,2.09
15/05/2018,799.37,5.9688,13.4778,8.2155,8.05,9.7474,7.6808,4.39,2.07,2.92,2.92,0.9721,2.148
14/05/2018,815.99,6.1759,13.6227,8.5089,8.19,9.7474,7.6643,4.3728,2.064,3.16,3.16,1.0167,2.16
11/05/2018,822.37,6.1194,13.7495,8.749,8.3037,9.969,7.7591,4.3814,2.28,3.244,3.114,1.0018,2.23
10/05/2018,817.66,6.1477,13.5865,8.7579,8.085,10.0576,7.8456,4.39,2.27,3.26,3.016,0.982,2.2
09/05/2018,818.67,6.2136,13.7495,8.7045,8.2162,10.1905,7.7591,4.39,2.37,3.27,3.03,0.9686,2.19
08/05/2018,817.92,6.223,13.6408,8.8734,8.3125,10.0487,7.7468,4.39,2.29,3.228,3.03,0.982,2.18
07/05/2018,810.72,6.1947,13.4597,8.7579,8.0412,10.3234,7.7097,4.4073,2.3,3.268,3,0.9423,2.048
04/05/2018,823.89,6.1947,13.3147,8.7312,8.1462,10.1639,7.788,4.39,2.558,3.4,3.104,0.9641,2.064
03/05/2018,839.34,6.1947,13.4597,8.9624,8.0762,10.2082,7.76,4.4331,2.678,3.45,3.194,0.982,2.052
02/05/2018,858.06,6.3077,13.7133,9.0335,8.225,10.6247,7.9877,4.5192,2.716,3.5,3.3,1.0217,2.14
30/04/2018,858.22,6.2983,13.7314,8.8912,8.1812,10.6779,7.9317,4.4073,2.734,3.512,3.46,1.0405,2.19
27/04/2018,849.26,6.3454,13.7495,8.8912,8.1987,10.5804,7.8359,4.4073,2.688,3.34,3.37,1.0098,2.186
26/04/2018,835.8,6.3265,13.7133,8.9979,8.05,10.4563,7.8279,4.4159,2.726,3.1,3.18,0.924,2.06
25/04/2018,825.93,6.2606,13.5684,8.7223,7.9712,10.2703,7.8039,4.4073,2.776,3.046,3.04,0.9175,2.04
24/04/2018,837.53,6.2983,13.9488,8.8023,8.1112,10.2791,7.7959,4.39,2.844,3.12,3.166,0.9225,2.09
23/04/2018,838.63,6.3077,13.6771,8.7667,8.05,10.3146,7.772,4.39,2.8,3.194,3.2,0.9502,2.106
20/04/2018,844.7,6.383,13.985,9.1224,8.19,10.35,7.8119,4.39,2.86,3.17,3.166,0.9701,2.14
19/04/2018,848.71,6.3171,13.9307,9.3713,8.1025,10.4563,7.8279,4.39,2.904,3.226,3.176,0.9621,2.128
18/04/2018,842.34,6.3265,13.7676,9.069,8.1375,10.1905,7.788,4.4331,2.93,3.246,3.158,0.9721,2.106
17/04/2018,836.94,6.3454,13.6952,8.8379,8.1112,10.1019,7.6841,4.4589,2.93,3.17,3.07,0.9423,2.048
16/04/2018,820.88,6.2512,13.6771,8.58,7.9887,9.9867,7.5403,4.4073,2.884,2.984,2.95,0.9125,1.972
13/04/2018,810.93,6.2136,13.5865,8.6245,7.9625,9.9867,7.5244,4.4073,2.8,2.77,2.746,0.853,1.835
12/04/2018,806.08,6.2795,13.9488,8.5178,7.9187,9.9867,7.6282,4.4073,2.806,2.77,2.72,0.8327,1.804
11/04/2018,799.31,6.1665,13.5684,8.5,7.9975,9.9601,7.5403,4.3298,2.79,2.69,2.74,0.8084,1.815
10/04/2018,810.54,6.1947,13.5684,8.3222,8.1375,9.9956,7.5084,4.4331,2.86,2.8,2.858,0.8481,1.86
05/04/2018,801.14,6.1006,13.4416,8.0021,8.1725,9.774,7.3486,4.3298,2.75,2.8,2.826,0.8039,1.87
04/04/2018,781.14,5.8935,13.1879,7.7531,7.9625,9.5702,7.1889,4.2007,2.586,2.614,2.716,0.7851,1.818
03/04/2018,779.45,5.884,13.1517,7.7976,7.805,9.5259,7.1889,4.2523,2.586,2.558,2.688,0.7935,1.745
29/03/2018,780.5,6.0159,13.1336,7.7354,7.8137,9.7297,7.4205,4.2868,2.586,2.57,2.612,0.7613,1.73
28/03/2018,790.8,6.0253,13.5865,8.0021,7.9712,9.8538,7.6681,4.4417,2.61,2.76,2.62,0.7494,1.75
27/03/2018,794.56,6.0253,13.7314,8.0466,8.0062,9.9956,7.9238,4.4589,2.644,2.812,2.61,0.7558,1.775
26/03/2018,790.05,5.997,13.4959,8.0021,7.8487,10.1019,7.744,4.4245,2.622,2.784,2.58,0.7538,1.774
23/03/2018,785.72,5.9405,13.4843,7.9132,7.9275,9.7474,7.7201,4.3814,2.58,2.744,2.6,0.7444,1.742
22/03/2018,787.5,6.0253,13.8425,8.0021,8.0412,9.8272,7.8638,4.39,2.662,2.72,2.598,0.7142,1.72
21/03/2018,800.1,6.1853,13.8425,8.4733,8.05,10.1373,7.9717,4.4675,2.78,2.71,2.7,0.7201,1.8
20/03/2018,805.58,6.2136,13.7708,8.5711,8.05,9.9601,7.9397,4.4589,2.662,2.96,2.7,0.7261,1.815
19/03/2018,807.44,6.1853,14.0753,8.6245,8.1375,9.9247,7.772,4.5106,2.662,3.088,2.65,0.7206,1.849
16/03/2018,813.91,6.223,13.8783,8.6245,8.015,9.9424,7.772,4.4933,2.724,3.32,2.696,0.739,1.88
15/03/2018,817.69,6.2795,13.9141,8.8645,8.1287,9.9778,7.9038,4.5192,2.812,3.42,2.682,0.7439,1.865
14/03/2018,823.82,6.3359,14.0036,8.909,8.05,10.1462,8.0196,4.4761,2.772,3.488,2.768,0.7836,1.88
13/03/2018,829.33,6.4395,13.8783,8.8645,8.0937,10.1994,8.0116,4.5192,2.806,3.54,2.82,0.8084,1.915
12/03/2018,831.74,6.383,14.3439,8.7845,8.05,10.1816,7.9877,4.5622,2.786,3.62,2.886,0.8015,1.949
09/03/2018,821.57,6.3924,14.1827,8.6423,7.8925,10.1551,8.0675,4.4761,2.758,3.56,2.85,0.7737,1.933
08/03/2018,812.53,6.0441,13.932,8.5622,7.7875,9.9247,7.9477,4.39,2.75,3.49,2.786,0.7548,1.907
07/03/2018,798.41,5.8652,13.341,8.5089,7.77,9.8892,7.8119,4.347,2.7,3.47,2.714,0.729,1.88
06/03/2018,799.2,6.0159,12.9829,8.5978,7.7875,9.8095,7.6282,4.3126,2.722,3.5,2.72,0.734,1.894
05/03/2018,794.51,6.0064,12.8038,8.34,7.875,9.6588,7.5803,4.3212,2.68,3.456,2.79,0.7449,1.85
02/03/2018,813.09,6.3454,13.2515,8.5978,7.8837,10.0133,7.748,4.39,2.73,3.5,2.898,0.7737,1.9
01/03/2018,831,6.5901,13.4485,8.7579,8.05,10.2437,8.0675,4.4589,2.868,3.566,2.99,0.8059,1.936
28/02/2018,835.66,6.6843,13.3769,8.58,8.0237,10.3589,7.9956,4.4761,2.818,3.63,3.052,0.8233,1.961
27/02/2018,837.77,6.6466,13.5559,8.5711,8.05,10.6158,8.2672,4.4331,2.768,3.53,3.056,0.8034,1.975
26/02/2018,837.04,6.7408,13.6813,8.5445,8.05,10.4563,8.1474,4.3814,2.81,3.514,3.08,0.8034,1.979
23/02/2018,844.12,6.9573,13.9678,8.5267,8.05,10.5627,8.1314,4.4503,2.842,3.58,3.15,0.8054,2
22/02/2018,845.34,6.7502,13.932,8.5356,8.05,10.6779,8.1155,4.3298,2.778,3.59,3.2,0.8233,2
21/02/2018,838.69,6.6937,13.8962,8.5,7.9625,10.7222,8.0036,4.2265,2.754,3.54,3.08,0.794,1.96
20/02/2018,841.83,6.6372,13.932,8.4022,8.015,10.8197,8.0835,4.1921,2.764,3.6,3.12,0.801,1.97
16/02/2018,846.07,6.2983,14.2185,8.5356,8.015,10.7576,8.2752,4.1749,2.85,3.6,3.12,0.8148,1.97
15/02/2018,842.9,6.4018,13.8245,8.5978,7.9887,10.8108,8.2353,4.1404,2.83,3.65,3.15,0.8312,1.973
14/02/2018,825.64,6.2795,13.7887,8.3933,7.7437,10.3411,8.1075,4.0328,2.672,3.45,3.05,0.8263,1.95
13/02/2018,821.85,6.3548,13.4664,8.3577,7.6125,10.3677,8.1394,4.0371,2.73,3.45,3.092,0.8208,1.96
12/02/2018,823.46,6.3548,13.5201,8.5978,7.42,10.3677,8.1474,4.0156,2.81,3.57,3.02,0.8233,1.96
09/02/2018,828.78,6.2606,13.6097,8.6423,7.6562,10.3234,8.0675,4.0586,2.774,3.594,3.08,0.8342,1.96
08/02/2018,841.38,6.3736,13.538,8.6689,7.6562,10.5095,8.2113,4.0845,2.858,3.83,3.096,0.857,2.01
07/02/2018,849.94,6.3642,13.6276,8.7045,7.8837,10.6336,8.395,4.0888,2.95,3.88,3.188,0.8858,2.034
06/02/2018,838.8,6.4018,13.6634,8.6067,7.7875,10.4386,8.2273,4.0888,3.018,3.72,3.18,0.863,2.024
05/02/2018,853.67,6.4018,14.1827,8.7134,7.7175,10.6336,8.4669,4.0802,3.09,3.85,3.176,0.8679,2.03
02/02/2018,875.38,6.5054,14.3797,8.9801,8.0412,10.8728,8.5708,4.1835,3.18,3.9,3.384,0.9026,2.1
01/02/2018,886.44,6.6843,14.6125,9.0868,8.085,11.0766,8.5787,4.2351,3.3,3.796,3.42,0.9116,2.09
31/01/2018,878.83,6.7784,14.2543,8.9801,8.0237,11.2096,8.6267,4.2308,3.186,3.63,3.42,0.8927,1.961
30/01/2018,868.08,6.769,14.2364,8.829,7.77,11.2007,8.8264,4.1749,3.06,3.41,3.33,0.8332,1.902
29/01/2018,886.54,6.9291,14.5946,8.9979,7.875,11.2007,8.7864,4.2093,3.3,3.688,3.49,0.8868,1.992
26/01/2018,878.06,6.9479,14.2006,8.8023,7.805,11.2716,8.8104,4.1576,2.93,3.61,3.4,0.8778,1.997
25/01/2018,877.47,6.882,13.932,8.8734,7.9625,11.1652,8.7864,4.2093,2.81,3.648,3.48,0.8729,2.026
24/01/2018,883.98,6.6843,14.0573,8.8468,8.0412,11.2539,8.8423,4.1146,2.89,3.76,3.53,0.9026,2.03
23/01/2018,872,6.6372,13.8604,8.8912,7.805,11.245,8.8583,4.1318,2.498,3.734,3.546,0.8877,2.04
22/01/2018,858.12,6.6466,13.8425,8.7134,7.7,10.8551,8.8024,4.1792,2.4,3.64,3.45,0.8753,1.995
19/01/2018,847.56,6.5901,13.4485,8.6423,7.63,10.9083,8.7864,4.0543,2.3,3.36,3.416,0.857,1.984
18/01/2018,837.56,6.4395,13.8245,8.5978,7.6125,10.412,8.8264,3.9812,2.282,3.3,3.396,0.8282,1.94
17/01/2018,841.51,6.5336,14.129,8.5978,7.6737,10.3323,8.7225,4.1318,2.3,3.45,3.4,0.862,1.95
16/01/2018,852.81,6.6749,14.326,8.6956,7.63,10.35,8.7465,4.1835,2.37,3.608,3.42,0.8828,2
15/01/2018,847.73,6.6749,13.7708,8.6512,7.56,10.1462,8.6826,4.1749,2.34,3.67,3.404,0.8838,1.98
12/01/2018,851.12,6.6184,13.7708,8.6334,7.56,10.1462,8.6666,4.2007,2.35,3.68,3.5,0.9026,1.99
11/01/2018,846.98,6.5996,13.7529,8.5889,7.5512,10.1462,8.5708,4.2351,2.36,3.66,3.5,0.8927,1.96
10/01/2018,836.28,6.5901,13.6992,8.4289,7.525,10.1728,8.6666,4.1749,2.24,3.468,3.33,0.853,1.91
09/01/2018,841.28,6.7125,13.735,8.4467,7.5425,10.2791,8.6426,4.2507,2.3,3.56,3.266,0.86,1.911
08/01/2018,837.13,6.7125,13.6813,8.3311,7.3062,10.2614,8.6187,4.2678,2.266,3.59,3.266,0.858,1.91
05/01/2018,829.72,6.5901,13.3948,8.2777,7.245,10.1373,8.5468,4.2336,2.196,3.6,3.2,0.8679,1.9
04/01/2018,825.78,6.6749,13.5022,8.2511,7.2187,10.3234,8.5388,4.0715,2.25,3.6,3.2,0.863,1.87
03/01/2018,817.34,6.496,13.3769,8.0732,7.2625,10.3234,8.4669,3.9776,2.116,3.46,3.2,0.854,1.84
02/01/2018,818.51,6.5148,13.341,8.2244,7.28,10.3589,8.5068,3.9605,2.08,3.45,3.24,0.8729,1.858
29/12/2017,802.37,6.496,13.341,8.1266,7.2187,10.1905,8.387,3.7642,1.95,3.07,3.19,0.8431,1.787
28/12/2017,799.05,6.11,13.341,8.1088,7.1837,10.1905,8.5068,3.8325,1.978,3.07,3.14,0.7985,1.79
27/12/2017,809.23,6.1382,13.3231,8.1266,7.2625,10.2791,8.4669,3.8751,2.006,3.2,3.2,0.8461,1.88
22/12/2017,804.05,6.1665,13.4306,8.0199,7.2537,10.2614,8.427,3.8495,1.995,3.22,3.16,0.8183,1.849
21/12/2017,793.12,6.1006,12.8038,7.9932,7.21,10.1462,8.1794,3.8837,2.018,3.18,3.1,0.8084,1.8
20/12/2017,789.74,6.1194,12.6964,8.0199,7.1662,10.1728,8.0356,3.9093,2.04,3.16,3.098,0.7975,1.8
19/12/2017,783.99,6.0347,12.8934,8.011,7.1225,10.0487,8.0675,3.8069,2.04,3.06,3.1,0.7836,1.8
18/12/2017,783.76,6.0159,12.7859,7.9576,7.1225,10.1019,7.9557,3.9093,2.05,2.95,3.07,0.7935,1.796
15/12/2017,767.76,5.9594,12.7152,7.8687,6.93,9.8272,7.9078,3.9434,1.94,2.86,2.98,0.8034,1.78
14/12/2017,767.57,5.9405,12.7859,7.9043,6.9475,9.8095,7.9238,3.9264,1.93,2.7,3,0.8024,1.79
13/12/2017,749.76,5.8746,12.3084,7.9132,6.8075,9.7563,7.78,3.7983,1.856,2.5,2.86,0.739,1.676
12/12/2017,738.44,5.837,11.9547,7.8509,6.7025,9.4727,7.7001,3.7983,1.87,2.4,2.8,0.7142,1.621
11/12/2017,738.47,5.8464,11.9194,7.9043,6.7287,9.3487,7.764,3.6618,1.84,2.38,2.76,0.7147,1.592
08/12/2017,740.72,5.9688,11.831,7.7798,6.7812,9.3044,7.5084,3.6874,1.85,2.42,2.72,0.7142,1.63
07/12/2017,728.76,5.5263,11.6187,7.7976,6.7375,9.2423,7.5084,3.6618,1.8,2.38,2.53,0.6705,1.56
06/12/2017,727.53,5.6204,11.8486,7.7354,6.7987,9.2423,7.5381,3.5764,1.75,2.41,2.54,0.6844,1.55
05/12/2017,730.43,5.5075,11.9459,7.7798,6.7375,9.1537,7.4712,3.6788,1.85,2.44,2.58,0.6626,1.55
04/12/2017,741.84,5.5169,12.1051,7.9576,6.7375,9.1271,7.5084,3.7556,1.92,2.55,2.68,0.6904,1.63
01/12/2017,748.66,5.6487,11.8928,8.1444,6.755,9.1715,7.4935,3.7727,2.06,2.53,2.73,0.7241,1.68
30/11/2017,740.2,5.5922,11.2297,8.1266,6.7462,8.9942,7.6199,3.8069,2.1,2.36,2.6,0.6745,1.63
29/11/2017,738.31,5.4604,11.4331,8.0021,6.825,9.0651,7.6199,3.73,2.05,2.26,2.65,0.6547,1.6
28/11/2017,726.17,5.4227,11.6187,8.011,6.8687,9.1803,7.5307,3.6959,2.02,2.08,2.47,0.5912,1.55
27/11/2017,724.39,5.3663,12.2112,8.0021,6.8862,9.1537,7.5456,3.6276,2.06,2.01,2.39,0.5703,1.47
24/11/2017,723.18,5.2533,12.1581,8.0554,6.8775,9.2158,7.4638,3.6447,2.09,2.03,2.43,0.5634,1.44
23/11/2017,720.56,5.225,12.2112,8.1532,6.93,9.3044,7.4341,3.5593,2.08,2.03,2.37,0.5525,1.45
22/11/2017,720.13,5.225,11.9813,8.1799,6.9212,9.2512,7.4787,3.5167,2.12,2.03,2.39,0.5455,1.45
21/11/2017,721.67,4.9708,11.7691,8.0021,6.9825,9.2158,7.4787,3.474,2.1,2.09,2.46,0.5525,1.5
20/11/2017,710.27,4.8767,11.1678,7.9488,6.9037,9.3044,7.4341,3.4654,2,2.08,2.37,0.5416,1.4
17/11/2017,712.46,4.9991,11.4949,8.0999,6.9125,8.9942,7.4564,3.4398,1.96,2.1,2.4,0.5555,1.38
16/11/2017,701.36,4.8296,11.212,8.1355,6.86,8.8613,7.4341,3.4142,1.93,2.02,2.26,0.5277,1.34
15/11/2017,718.8,5.065,11.4065,8.2511,6.9212,8.8524,7.4712,3.4654,1.99,2.18,2.42,0.5703,1.48
14/11/2017,720.18,5.3004,11.5745,8.2333,6.8687,8.9942,7.211,3.4996,1.99,2.18,2.44,0.5654,1.47
13/11/2017,717.47,5.2156,11.6187,8.0999,6.9912,8.9499,7.0549,3.5167,1.94,2.14,2.44,0.5773,1.44
10/11/2017,734.12,5.3098,11.9282,8.1977,7.0175,9.2601,7.0475,3.5508,1.94,2.23,2.53,0.61,1.5
09/11/2017,741.13,5.6958,11.8928,8.2599,7.0787,9.2955,7.1367,3.6361,1.97,2.23,2.57,0.6259,1.51
08/11/2017,741.98,5.8652,11.8221,8.2599,7.0087,9.5259,7.1813,3.6447,1.96,2.2,2.6,0.61,1.51
07/11/2017,748.44,5.9876,11.5834,8.1177,7.0262,9.5702,7.0624,3.6447,1.98,2.25,2.65,0.6249,1.57
06/11/2017,761.91,6.0912,12.0255,8.091,6.895,9.5702,7.211,3.6532,1.89,2.4,2.81,0.6695,1.69
03/11/2017,763.56,6.2136,11.9901,8.0643,6.895,9.393,7.2259,3.6447,1.91,2.47,2.87,0.7003,1.71
02/11/2017,762.49,6.1006,12.2023,8.0554,6.9125,9.3044,7.2036,3.6618,1.91,2.5,2.86,0.7052,1.72
01/11/2017,767.07,6.1382,12.0432,8.0821,6.9825,9.2512,7.1962,3.6447,1.91,2.55,2.96,0.734,1.76
31/10/2017,759.3,6.0723,12.2023,7.9932,6.8337,9.0385,7.1516,3.5593,1.86,2.47,2.84,0.6953,1.71
30/10/2017,743.57,6.0629,11.9724,7.9043,6.8775,9.1537,7.0995,3.5337,1.87,2.35,2.63,0.6537,1.66
27/10/2017,739.22,5.9876,11.9547,7.8243,6.8862,9.2158,7.0103,3.5337,1.87,2.35,2.63,0.6249,1.67
26/10/2017,739.8,5.9876,11.9371,7.7176,6.8862,9.2512,7.0549,3.5337,1.87,2.31,2.7,0.6408,1.67
25/10/2017,737.25,6.0159,11.9813,7.5398,6.9037,9.3044,7.0252,3.5337,1.83,2.3,2.69,0.6229,1.63
24/10/2017,737.19,6.0159,12.1581,7.5042,7.0175,9.2158,7.0177,3.5337,1.85,2.38,2.73,0.6318,1.59
23/10/2017,734.52,5.9782,12.1581,7.3708,6.895,9.2158,7.0252,3.5167,1.85,2.4,2.73,0.6447,1.59
20/10/2017,749.23,6.0723,12.22,7.602,6.9562,9.3044,7.0029,3.5423,1.93,2.49,2.86,0.6844,1.68
19/10/2017,746.45,6.1006,12.2023,7.5131,6.965,9.2601,6.9508,3.5423,1.89,2.47,2.88,0.6933,1.66
18/10/2017,757.49,6.1194,12.2023,7.5931,6.9387,9.2601,6.8988,3.5849,1.96,2.53,2.96,0.7221,1.74
17/10/2017,761.82,6.27,12.5118,7.5753,6.965,9.2601,6.8393,3.5764,2,2.63,3,0.7538,1.78
16/10/2017,765.72,6.2795,12.7594,7.6198,7.1312,9.1271,6.8393,3.5849,2,2.63,3.05,0.7429,1.77
13/10/2017,761.35,6.2795,12.6444,7.5664,7.0612,9.0297,6.7947,3.5593,2.01,2.64,3.01,0.73,1.76
12/10/2017,751.35,6.0629,12.5737,7.4775,7.0087,9.0917,6.6906,3.5337,1.97,2.54,2.91,0.7122,1.68
11/10/2017,748.61,6.1382,12.5383,7.5753,7.07,9.1006,6.6906,3.5337,1.88,2.44,2.89,0.7161,1.63
10/10/2017,755.03,6.27,12.8655,7.5575,7.1575,9.1006,6.6906,3.5337,1.88,2.49,2.89,0.7479,1.65
09/10/2017,750.17,6.2983,12.9539,7.5398,7.2625,9.1094,6.6981,3.5337,1.91,2.43,2.83,0.729,1.59
06/10/2017,745.55,6.383,12.8567,7.522,7.3237,9.0385,6.5791,3.5167,1.92,2.38,2.72,0.7092,1.57
05/10/2017,744.8,6.3924,12.7329,7.5664,7.2275,8.9056,6.594,3.5167,1.94,2.49,2.78,0.7102,1.53
04/10/2017,750.72,6.4489,12.892,7.5309,7.2275,8.9056,6.6832,3.5081,1.93,2.54,2.85,0.7201,1.54
03/10/2017,752.44,6.496,12.8036,7.5131,7.0787,8.9676,6.6535,3.491,1.96,2.6,2.96,0.733,1.56
02/10/2017,746.48,6.3642,12.3615,7.4953,7.1137,8.9145,6.5197,3.491,1.94,2.64,2.88,0.7042,1.57
29/09/2017,755.61,6.4207,12.3703,7.4242,7.0787,9.0651,6.6535,3.474,1.99,2.9,2.87,0.7419,1.67
28/09/2017,754.76,6.2136,12.2908,7.2108,7.0087,9.1271,6.6535,3.4398,2.05,2.82,2.89,0.7419,1.75
27/09/2017,736.64,6.3077,12.4941,7.2019,6.9212,9.1271,6.6535,3.4142,2,2.38,2.66,0.7013,1.57
26/09/2017,740.37,6.2136,12.2377,7.2463,7,9.1803,6.6014,3.3972,2,2.37,2.7,0.6923,1.61
25/09/2017,742.49,5.837,12.3084,7.2552,7.0437,9.1715,6.55,3.3715,1.97,2.56,2.82,0.6715,1.76
22/09/2017,773.94,6.0159,12.556,7.2997,7.0875,9.2689,6.7117,3.4142,2.07,3.04,3.2,0.7945,1.92
21/09/2017,765.99,5.9876,12.4234,7.4331,7,9.3044,6.6455,3.3801,2.02,2.95,3.14,0.7638,1.89
20/09/2017,757.98,6.0064,12.4853,7.2463,6.9475,9.1803,6.6897,3.3289,1.97,2.7,3.01,0.7538,1.83
19/09/2017,762.86,6.0253,12.2023,7.4242,6.8162,9.012,6.6897,3.3972,2.06,3.45,2.85,0.7538,1.78
18/09/2017,760.79,6.1665,12.0343,7.4686,6.7375,8.9411,6.6235,3.4142,2.05,3.5,2.73,0.7261,1.77
15/09/2017,776.2,6.3077,12.1846,7.5486,6.6587,9.1271,6.6897,3.4142,2.08,3.72,2.81,0.7479,1.82
14/09/2017,790.97,6.1947,12.1846,7.6198,6.7375,9.1715,6.6235,3.3972,2.09,3.99,3.06,0.7836,1.9
13/09/2017,809.98,6.1759,12.335,7.6109,7.0875,9.3487,6.6897,3.4654,2.19,4.16,3.3,0.8104,2.03
12/09/2017,810.75,6.2136,12.2908,7.4775,7.1225,9.4196,6.8073,3.4825,2.18,4.2,3.3,0.8233,2.03
11/09/2017,806.06,6.1288,12.0255,7.4686,7.0437,9.3487,6.8293,3.4825,2.18,4.08,3.24,0.8034,2.02
08/09/2017,802.72,6.1194,11.9636,7.4064,6.8687,9.4196,6.9322,3.4996,2.15,4.1,3.3,0.8064,1.98
07/09/2017,811.04,6.2983,12.0255,7.4331,6.9562,9.3575,7.0205,3.5081,2.21,4.23,3.3,0.8382,2.04
